areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2022-02-05,1005
E12000005,West Midlands,region,2022-02-04,844
E12000005,West Midlands,region,2022-02-03,1198
E12000005,West Midlands,region,2022-02-02,1099
E12000005,West Midlands,region,2022-02-01,989
E12000005,West Midlands,region,2022-01-31,1122
E12000005,West Midlands,region,2022-01-30,1026
E12000005,West Midlands,region,2022-01-29,1510
E12000005,West Midlands,region,2022-01-28,1748
E12000005,West Midlands,region,2022-01-27,1617
E12000005,West Midlands,region,2022-01-26,1344
E12000005,West Midlands,region,2022-01-25,1303
E12000005,West Midlands,region,2022-01-24,1215
E12000005,West Midlands,region,2022-01-23,934
E12000005,West Midlands,region,2022-01-22,1721
E12000005,West Midlands,region,2022-01-21,1704
E12000005,West Midlands,region,2022-01-20,1684
E12000005,West Midlands,region,2022-01-19,1461
E12000005,West Midlands,region,2022-01-18,1501
E12000005,West Midlands,region,2022-01-17,1509
E12000005,West Midlands,region,2022-01-16,1454
E12000005,West Midlands,region,2022-01-15,2132
E12000005,West Midlands,region,2022-01-14,1898
E12000005,West Midlands,region,2022-01-13,1827
E12000005,West Midlands,region,2022-01-12,1767
E12000005,West Midlands,region,2022-01-11,1549
E12000005,West Midlands,region,2022-01-10,1498
E12000005,West Midlands,region,2022-01-09,1706
E12000005,West Midlands,region,2022-01-08,2695
E12000005,West Midlands,region,2022-01-07,2134
E12000005,West Midlands,region,2022-01-06,2081
E12000005,West Midlands,region,2022-01-05,2301
E12000005,West Midlands,region,2022-01-04,2157
E12000005,West Midlands,region,2022-01-03,1594
E12000005,West Midlands,region,2022-01-02,1302
E12000005,West Midlands,region,2022-01-01,178
E12000005,West Midlands,region,2021-12-31,1285
E12000005,West Midlands,region,2021-12-30,3136
E12000005,West Midlands,region,2021-12-29,2945
E12000005,West Midlands,region,2021-12-28,2110
E12000005,West Midlands,region,2021-12-27,1616
E12000005,West Midlands,region,2021-12-26,99
E12000005,West Midlands,region,2021-12-25,39
E12000005,West Midlands,region,2021-12-24,1032
E12000005,West Midlands,region,2021-12-23,2525
E12000005,West Midlands,region,2021-12-22,3351
E12000005,West Midlands,region,2021-12-21,3347
E12000005,West Midlands,region,2021-12-20,3468
E12000005,West Midlands,region,2021-12-19,3129
E12000005,West Midlands,region,2021-12-18,4079
E12000005,West Midlands,region,2021-12-17,3152
E12000005,West Midlands,region,2021-12-16,3101
E12000005,West Midlands,region,2021-12-15,2854
E12000005,West Midlands,region,2021-12-14,2335
E12000005,West Midlands,region,2021-12-13,2174
E12000005,West Midlands,region,2021-12-12,2211
E12000005,West Midlands,region,2021-12-11,2450
E12000005,West Midlands,region,2021-12-10,2142
E12000005,West Midlands,region,2021-12-09,2125
E12000005,West Midlands,region,2021-12-08,1681
E12000005,West Midlands,region,2021-12-07,1662
E12000005,West Midlands,region,2021-12-06,1544
E12000005,West Midlands,region,2021-12-05,1223
E12000005,West Midlands,region,2021-12-04,2571
E12000005,West Midlands,region,2021-12-03,2445
E12000005,West Midlands,region,2021-12-02,2016
E12000005,West Midlands,region,2021-12-01,2182
E12000005,West Midlands,region,2021-11-30,2114
E12000005,West Midlands,region,2021-11-29,1863
E12000005,West Midlands,region,2021-11-28,1569
E12000005,West Midlands,region,2021-11-27,2261
E12000005,West Midlands,region,2021-11-26,1985
E12000005,West Midlands,region,2021-11-25,2454
E12000005,West Midlands,region,2021-11-24,2422
E12000005,West Midlands,region,2021-11-23,2292
E12000005,West Midlands,region,2021-11-22,1909
E12000005,West Midlands,region,2021-11-21,1096
E12000005,West Midlands,region,2021-11-20,2583
E12000005,West Midlands,region,2021-11-19,2498
E12000005,West Midlands,region,2021-11-18,2337
E12000005,West Midlands,region,2021-11-17,3268
E12000005,West Midlands,region,2021-11-16,2408
E12000005,West Midlands,region,2021-11-15,2493
E12000005,West Midlands,region,2021-11-14,1799
E12000005,West Midlands,region,2021-11-13,3105
E12000005,West Midlands,region,2021-11-12,3382
E12000005,West Midlands,region,2021-11-11,3638
E12000005,West Midlands,region,2021-11-10,4568
E12000005,West Midlands,region,2021-11-09,4563
E12000005,West Midlands,region,2021-11-08,3217
E12000005,West Midlands,region,2021-11-07,2795
E12000005,West Midlands,region,2021-11-06,3405
E12000005,West Midlands,region,2021-11-05,4309
E12000005,West Midlands,region,2021-11-04,4878
E12000005,West Midlands,region,2021-11-03,4432
E12000005,West Midlands,region,2021-11-02,4438
E12000005,West Midlands,region,2021-11-01,4045
E12000005,West Midlands,region,2021-10-31,2729
E12000005,West Midlands,region,2021-10-30,3057
E12000005,West Midlands,region,2021-10-29,3384
E12000005,West Midlands,region,2021-10-28,3499
E12000005,West Midlands,region,2021-10-27,4195
E12000005,West Midlands,region,2021-10-26,3322
E12000005,West Midlands,region,2021-10-25,1862
E12000005,West Midlands,region,2021-10-24,1605
E12000005,West Midlands,region,2021-10-23,2683
E12000005,West Midlands,region,2021-10-22,4397
E12000005,West Midlands,region,2021-10-21,4755
E12000005,West Midlands,region,2021-10-20,4686
E12000005,West Midlands,region,2021-10-19,4360
E12000005,West Midlands,region,2021-10-18,4813
E12000005,West Midlands,region,2021-10-17,1138
E12000005,West Midlands,region,2021-10-16,2153
E12000005,West Midlands,region,2021-10-15,3806
E12000005,West Midlands,region,2021-10-14,4421
E12000005,West Midlands,region,2021-10-13,4323
E12000005,West Midlands,region,2021-10-12,4225
E12000005,West Midlands,region,2021-10-11,4195
E12000005,West Midlands,region,2021-10-10,1243
E12000005,West Midlands,region,2021-10-09,2771
E12000005,West Midlands,region,2021-10-08,3537
E12000005,West Midlands,region,2021-10-07,3749
E12000005,West Midlands,region,2021-10-06,3626
E12000005,West Midlands,region,2021-10-05,3738
E12000005,West Midlands,region,2021-10-04,2874
E12000005,West Midlands,region,2021-10-03,1016
E12000005,West Midlands,region,2021-10-02,2227
E12000005,West Midlands,region,2021-10-01,3349
E12000005,West Midlands,region,2021-09-30,2570
E12000005,West Midlands,region,2021-09-29,2745
E12000005,West Midlands,region,2021-09-28,2586
E12000005,West Midlands,region,2021-09-27,2101
E12000005,West Midlands,region,2021-09-26,873
E12000005,West Midlands,region,2021-09-25,2013
E12000005,West Midlands,region,2021-09-24,1718
E12000005,West Midlands,region,2021-09-23,1716
E12000005,West Midlands,region,2021-09-22,1846
E12000005,West Midlands,region,2021-09-21,1730
E12000005,West Midlands,region,2021-09-20,1555
E12000005,West Midlands,region,2021-09-19,1223
E12000005,West Midlands,region,2021-09-18,2621
E12000005,West Midlands,region,2021-09-17,1770
E12000005,West Midlands,region,2021-09-16,2247
E12000005,West Midlands,region,2021-09-15,2101
E12000005,West Midlands,region,2021-09-14,2066
E12000005,West Midlands,region,2021-09-13,1574
E12000005,West Midlands,region,2021-09-12,1242
E12000005,West Midlands,region,2021-09-11,2696
E12000005,West Midlands,region,2021-09-10,2169
E12000005,West Midlands,region,2021-09-09,2422
E12000005,West Midlands,region,2021-09-08,2186
E12000005,West Midlands,region,2021-09-07,1902
E12000005,West Midlands,region,2021-09-06,1835
E12000005,West Midlands,region,2021-09-05,1701
E12000005,West Midlands,region,2021-09-04,4195
E12000005,West Midlands,region,2021-09-03,2866
E12000005,West Midlands,region,2021-09-02,3901
E12000005,West Midlands,region,2021-09-01,4296
E12000005,West Midlands,region,2021-08-31,3291
E12000005,West Midlands,region,2021-08-30,1591
E12000005,West Midlands,region,2021-08-29,2266
E12000005,West Midlands,region,2021-08-28,3423
E12000005,West Midlands,region,2021-08-27,3741
E12000005,West Midlands,region,2021-08-26,5208
E12000005,West Midlands,region,2021-08-25,4334
E12000005,West Midlands,region,2021-08-24,5304
E12000005,West Midlands,region,2021-08-23,4163
E12000005,West Midlands,region,2021-08-22,3564
E12000005,West Midlands,region,2021-08-21,7037
E12000005,West Midlands,region,2021-08-20,5102
E12000005,West Midlands,region,2021-08-19,5417
E12000005,West Midlands,region,2021-08-18,4488
E12000005,West Midlands,region,2021-08-17,2456
E12000005,West Midlands,region,2021-08-16,2528
E12000005,West Midlands,region,2021-08-15,3125
E12000005,West Midlands,region,2021-08-14,3678
E12000005,West Midlands,region,2021-08-13,3001
E12000005,West Midlands,region,2021-08-12,3857
E12000005,West Midlands,region,2021-08-11,3574
E12000005,West Midlands,region,2021-08-10,2368
E12000005,West Midlands,region,2021-08-09,2005
E12000005,West Midlands,region,2021-08-08,1724
E12000005,West Midlands,region,2021-08-07,3533
E12000005,West Midlands,region,2021-08-06,3197
E12000005,West Midlands,region,2021-08-05,2811
E12000005,West Midlands,region,2021-08-04,2977
E12000005,West Midlands,region,2021-08-03,2510
E12000005,West Midlands,region,2021-08-02,2232
E12000005,West Midlands,region,2021-08-01,2026
E12000005,West Midlands,region,2021-07-31,3476
E12000005,West Midlands,region,2021-07-30,2915
E12000005,West Midlands,region,2021-07-29,3259
E12000005,West Midlands,region,2021-07-28,3014
E12000005,West Midlands,region,2021-07-27,2656
E12000005,West Midlands,region,2021-07-26,2432
E12000005,West Midlands,region,2021-07-25,2106
E12000005,West Midlands,region,2021-07-24,4161
E12000005,West Midlands,region,2021-07-23,3751
E12000005,West Midlands,region,2021-07-22,3371
E12000005,West Midlands,region,2021-07-21,3540
E12000005,West Midlands,region,2021-07-20,2817
E12000005,West Midlands,region,2021-07-19,2754
E12000005,West Midlands,region,2021-07-18,2620
E12000005,West Midlands,region,2021-07-17,6323
E12000005,West Midlands,region,2021-07-16,4328
E12000005,West Midlands,region,2021-07-15,5499
E12000005,West Midlands,region,2021-07-14,4638
E12000005,West Midlands,region,2021-07-13,4122
E12000005,West Midlands,region,2021-07-12,3187
E12000005,West Midlands,region,2021-07-11,2931
E12000005,West Midlands,region,2021-07-10,8455
E12000005,West Midlands,region,2021-07-09,7532
E12000005,West Midlands,region,2021-07-08,7577
E12000005,West Midlands,region,2021-07-07,6833
E12000005,West Midlands,region,2021-07-06,6055
E12000005,West Midlands,region,2021-07-05,4971
E12000005,West Midlands,region,2021-07-04,5719
E12000005,West Midlands,region,2021-07-03,13241
E12000005,West Midlands,region,2021-07-02,9821
E12000005,West Midlands,region,2021-07-01,10998
E12000005,West Midlands,region,2021-06-30,11185
E12000005,West Midlands,region,2021-06-29,9928
E12000005,West Midlands,region,2021-06-28,9439
E12000005,West Midlands,region,2021-06-27,10962
E12000005,West Midlands,region,2021-06-26,22193
E12000005,West Midlands,region,2021-06-25,17196
E12000005,West Midlands,region,2021-06-24,18522
E12000005,West Midlands,region,2021-06-23,15760
E12000005,West Midlands,region,2021-06-22,15376
E12000005,West Midlands,region,2021-06-21,12795
E12000005,West Midlands,region,2021-06-20,12666
E12000005,West Midlands,region,2021-06-19,22516
E12000005,West Midlands,region,2021-06-18,17385
E12000005,West Midlands,region,2021-06-17,24523
E12000005,West Midlands,region,2021-06-16,20486
E12000005,West Midlands,region,2021-06-15,15659
E12000005,West Midlands,region,2021-06-14,11351
E12000005,West Midlands,region,2021-06-13,10169
E12000005,West Midlands,region,2021-06-12,21709
E12000005,West Midlands,region,2021-06-11,14219
E12000005,West Midlands,region,2021-06-10,17996
E12000005,West Midlands,region,2021-06-09,14937
E12000005,West Midlands,region,2021-06-08,8478
E12000005,West Midlands,region,2021-06-07,6833
E12000005,West Midlands,region,2021-06-06,6368
E12000005,West Midlands,region,2021-06-05,11094
E12000005,West Midlands,region,2021-06-04,12208
E12000005,West Midlands,region,2021-06-03,15853
E12000005,West Midlands,region,2021-06-02,10405
E12000005,West Midlands,region,2021-06-01,4879
E12000005,West Midlands,region,2021-05-31,5556
E12000005,West Midlands,region,2021-05-30,8822
E12000005,West Midlands,region,2021-05-29,16119
E12000005,West Midlands,region,2021-05-28,14313
E12000005,West Midlands,region,2021-05-27,22638
E12000005,West Midlands,region,2021-05-26,19551
E12000005,West Midlands,region,2021-05-25,13042
E12000005,West Midlands,region,2021-05-24,7746
E12000005,West Midlands,region,2021-05-23,8400
E12000005,West Midlands,region,2021-05-22,13638
E12000005,West Midlands,region,2021-05-21,18708
E12000005,West Midlands,region,2021-05-20,24040
E12000005,West Midlands,region,2021-05-19,22124
E12000005,West Midlands,region,2021-05-18,11949
E12000005,West Midlands,region,2021-05-17,6416
E12000005,West Midlands,region,2021-05-16,9608
E12000005,West Midlands,region,2021-05-15,23415
E12000005,West Midlands,region,2021-05-14,20767
E12000005,West Midlands,region,2021-05-13,12605
E12000005,West Midlands,region,2021-05-12,11630
E12000005,West Midlands,region,2021-05-11,6375
E12000005,West Midlands,region,2021-05-10,5140
E12000005,West Midlands,region,2021-05-09,5506
E12000005,West Midlands,region,2021-05-08,11679
E12000005,West Midlands,region,2021-05-07,9137
E12000005,West Midlands,region,2021-05-06,9059
E12000005,West Midlands,region,2021-05-05,11047
E12000005,West Midlands,region,2021-05-04,8748
E12000005,West Midlands,region,2021-05-03,5323
E12000005,West Midlands,region,2021-05-02,8824
E12000005,West Midlands,region,2021-05-01,13747
E12000005,West Midlands,region,2021-04-30,11392
E12000005,West Midlands,region,2021-04-29,8981
E12000005,West Midlands,region,2021-04-28,9863
E12000005,West Midlands,region,2021-04-27,7966
E12000005,West Midlands,region,2021-04-26,6244
E12000005,West Midlands,region,2021-04-25,4564
E12000005,West Midlands,region,2021-04-24,9543
E12000005,West Midlands,region,2021-04-23,9823
E12000005,West Midlands,region,2021-04-22,8050
E12000005,West Midlands,region,2021-04-21,5804
E12000005,West Midlands,region,2021-04-20,6033
E12000005,West Midlands,region,2021-04-19,5014
E12000005,West Midlands,region,2021-04-18,7232
E12000005,West Midlands,region,2021-04-17,12813
E12000005,West Midlands,region,2021-04-16,10910
E12000005,West Midlands,region,2021-04-15,8068
E12000005,West Midlands,region,2021-04-14,6949
E12000005,West Midlands,region,2021-04-13,3306
E12000005,West Midlands,region,2021-04-12,2611
E12000005,West Midlands,region,2021-04-11,4497
E12000005,West Midlands,region,2021-04-10,7071
E12000005,West Midlands,region,2021-04-09,5277
E12000005,West Midlands,region,2021-04-08,4411
E12000005,West Midlands,region,2021-04-07,4766
E12000005,West Midlands,region,2021-04-06,3138
E12000005,West Midlands,region,2021-04-05,725
E12000005,West Midlands,region,2021-04-04,1394
E12000005,West Midlands,region,2021-04-03,5384
E12000005,West Midlands,region,2021-04-02,8322
E12000005,West Midlands,region,2021-04-01,14207
E12000005,West Midlands,region,2021-03-31,14980
E12000005,West Midlands,region,2021-03-30,14940
E12000005,West Midlands,region,2021-03-29,16214
E12000005,West Midlands,region,2021-03-28,22345
E12000005,West Midlands,region,2021-03-27,38925
E12000005,West Midlands,region,2021-03-26,31395
E12000005,West Midlands,region,2021-03-25,23231
E12000005,West Midlands,region,2021-03-24,22825
E12000005,West Midlands,region,2021-03-23,22730
E12000005,West Midlands,region,2021-03-22,25220
E12000005,West Midlands,region,2021-03-21,27582
E12000005,West Midlands,region,2021-03-20,76639
E12000005,West Midlands,region,2021-03-19,55948
E12000005,West Midlands,region,2021-03-18,46259
E12000005,West Midlands,region,2021-03-17,29895
E12000005,West Midlands,region,2021-03-16,35296
E12000005,West Midlands,region,2021-03-15,35080
E12000005,West Midlands,region,2021-03-14,20542
E12000005,West Midlands,region,2021-03-13,54270
E12000005,West Midlands,region,2021-03-12,35440
E12000005,West Midlands,region,2021-03-11,16250
E12000005,West Midlands,region,2021-03-10,25491
E12000005,West Midlands,region,2021-03-09,22456
E12000005,West Midlands,region,2021-03-08,20781
E12000005,West Midlands,region,2021-03-07,18587
E12000005,West Midlands,region,2021-03-06,48950
E12000005,West Midlands,region,2021-03-05,48969
E12000005,West Midlands,region,2021-03-04,30343
E12000005,West Midlands,region,2021-03-03,24322
E12000005,West Midlands,region,2021-03-02,22900
E12000005,West Midlands,region,2021-03-01,17074
E12000005,West Midlands,region,2021-02-28,17533
E12000005,West Midlands,region,2021-02-27,47604
E12000005,West Midlands,region,2021-02-26,53700
E12000005,West Midlands,region,2021-02-25,50488
E12000005,West Midlands,region,2021-02-24,47540
E12000005,West Midlands,region,2021-02-23,30219
E12000005,West Midlands,region,2021-02-22,12152
E12000005,West Midlands,region,2021-02-21,14017
E12000005,West Midlands,region,2021-02-20,29926
E12000005,West Midlands,region,2021-02-19,30249
E12000005,West Midlands,region,2021-02-18,41433
E12000005,West Midlands,region,2021-02-17,41686
E12000005,West Midlands,region,2021-02-16,34299
E12000005,West Midlands,region,2021-02-15,23007
E12000005,West Midlands,region,2021-02-14,21170
E12000005,West Midlands,region,2021-02-13,45772
E12000005,West Midlands,region,2021-02-12,51858
E12000005,West Midlands,region,2021-02-11,41063
E12000005,West Midlands,region,2021-02-10,30946
E12000005,West Midlands,region,2021-02-09,28860
E12000005,West Midlands,region,2021-02-08,26571
E12000005,West Midlands,region,2021-02-07,19210
E12000005,West Midlands,region,2021-02-06,45901
E12000005,West Midlands,region,2021-02-05,45246
E12000005,West Midlands,region,2021-02-04,42028
E12000005,West Midlands,region,2021-02-03,37202
E12000005,West Midlands,region,2021-02-02,34867
E12000005,West Midlands,region,2021-02-01,29335
E12000005,West Midlands,region,2021-01-31,29262
E12000005,West Midlands,region,2021-01-30,47058
E12000005,West Midlands,region,2021-01-29,51983
E12000005,West Midlands,region,2021-01-28,32263
E12000005,West Midlands,region,2021-01-27,21806
E12000005,West Midlands,region,2021-01-26,20105
E12000005,West Midlands,region,2021-01-25,18880
E12000005,West Midlands,region,2021-01-24,14433
E12000005,West Midlands,region,2021-01-23,44111
E12000005,West Midlands,region,2021-01-22,48628
E12000005,West Midlands,region,2021-01-21,35927
E12000005,West Midlands,region,2021-01-20,29047
E12000005,West Midlands,region,2021-01-19,26080
E12000005,West Midlands,region,2021-01-18,15009
E12000005,West Midlands,region,2021-01-17,15420
E12000005,West Midlands,region,2021-01-16,27459
E12000005,West Midlands,region,2021-01-15,37055
E12000005,West Midlands,region,2021-01-14,35793
E12000005,West Midlands,region,2021-01-13,28305
E12000005,West Midlands,region,2021-01-12,18302
E12000005,West Midlands,region,2021-01-11,14831
E12000005,West Midlands,region,2021-01-10,18735
E12000005,West Midlands,region,2021-01-09,28715
E12000005,West Midlands,region,2021-01-08,27687
E12000005,West Midlands,region,2021-01-07,18442
E12000005,West Midlands,region,2021-01-06,8416
E12000005,West Midlands,region,2021-01-05,5817
E12000005,West Midlands,region,2021-01-04,2509
E12000005,West Midlands,region,2021-01-03,3126
E12000005,West Midlands,region,2021-01-02,5383
E12000005,West Midlands,region,2021-01-01,1832
E12000005,West Midlands,region,2020-12-31,8662
E12000005,West Midlands,region,2020-12-30,10752
E12000005,West Midlands,region,2020-12-29,6221
E12000005,West Midlands,region,2020-12-28,1057
E12000005,West Midlands,region,2020-12-27,367
E12000005,West Midlands,region,2020-12-26,173
E12000005,West Midlands,region,2020-12-25,0
E12000005,West Midlands,region,2020-12-24,2499
E12000005,West Midlands,region,2020-12-23,4999
E12000005,West Midlands,region,2020-12-22,5770
E12000005,West Midlands,region,2020-12-21,7308
E12000005,West Midlands,region,2020-12-20,12269
E12000005,West Midlands,region,2020-12-19,13864
E12000005,West Midlands,region,2020-12-18,10558
E12000005,West Midlands,region,2020-12-17,11031
E12000005,West Midlands,region,2020-12-16,10097
E12000005,West Midlands,region,2020-12-15,6123
E12000005,West Midlands,region,2020-12-14,945
E12000005,West Midlands,region,2020-12-13,1013
E12000005,West Midlands,region,2020-12-12,1199
E12000005,West Midlands,region,2020-12-11,1224
E12000005,West Midlands,region,2020-12-10,1083
E12000005,West Midlands,region,2020-12-09,812
E12000005,West Midlands,region,2020-12-08,281
E12000006,East of England,region,2022-04-26,215
E12000006,East of England,region,2022-04-25,233
E12000006,East of England,region,2022-04-24,312
E12000006,East of England,region,2022-04-23,502
E12000006,East of England,region,2022-04-22,306
E12000006,East of England,region,2022-04-21,293
E12000006,East of England,region,2022-04-20,254
E12000006,East of England,region,2022-04-19,300
E12000006,East of England,region,2022-04-18,121
E12000006,East of England,region,2022-04-17,126
E12000006,East of England,region,2022-04-16,483
E12000006,East of England,region,2022-04-15,192
E12000006,East of England,region,2022-04-14,409
E12000006,East of England,region,2022-04-13,343
E12000006,East of England,region,2022-04-12,341
E12000006,East of England,region,2022-04-11,343
E12000006,East of England,region,2022-04-10,290
E12000006,East of England,region,2022-04-09,489
E12000006,East of England,region,2022-04-08,374
E12000006,East of England,region,2022-04-07,324
E12000006,East of England,region,2022-04-06,293
E12000006,East of England,region,2022-04-05,332
E12000006,East of England,region,2022-04-04,356
E12000006,East of England,region,2022-04-03,274
E12000006,East of England,region,2022-04-02,469
E12000006,East of England,region,2022-04-01,311
E12000006,East of England,region,2022-03-31,230
E12000006,East of England,region,2022-03-30,204
E12000006,East of England,region,2022-03-29,246
E12000006,East of England,region,2022-03-28,220
E12000006,East of England,region,2022-03-27,239
E12000006,East of England,region,2022-03-26,452
E12000006,East of England,region,2022-03-25,271
E12000006,East of England,region,2022-03-24,262
E12000006,East of England,region,2022-03-23,271
E12000006,East of England,region,2022-03-22,273
E12000006,East of England,region,2022-03-21,285
E12000006,East of England,region,2022-03-20,271
E12000006,East of England,region,2022-03-19,463
E12000006,East of England,region,2022-03-18,339
E12000006,East of England,region,2022-03-17,334
E12000006,East of England,region,2022-03-16,261
E12000006,East of England,region,2022-03-15,327
E12000006,East of England,region,2022-03-14,275
E12000006,East of England,region,2022-03-13,315
E12000006,East of England,region,2022-03-12,487
E12000006,East of England,region,2022-03-11,375
E12000006,East of England,region,2022-03-10,304
E12000006,East of England,region,2022-03-09,340
E12000006,East of England,region,2022-03-08,304
E12000006,East of England,region,2022-03-07,301
E12000006,East of England,region,2022-03-06,301
E12000006,East of England,region,2022-03-05,501
E12000006,East of England,region,2022-03-04,394
E12000006,East of England,region,2022-03-03,447
E12000006,East of England,region,2022-03-02,341
E12000006,East of England,region,2022-03-01,316
E12000006,East of England,region,2022-02-28,333
E12000006,East of England,region,2022-02-27,331
E12000006,East of England,region,2022-02-26,572
E12000006,East of England,region,2022-02-25,451
E12000006,East of England,region,2022-02-24,403
E12000006,East of England,region,2022-02-23,467
E12000006,East of England,region,2022-02-22,426
E12000006,East of England,region,2022-02-21,496
E12000006,East of England,region,2022-02-20,316
E12000006,East of England,region,2022-02-19,571
E12000006,East of England,region,2022-02-18,399
E12000006,East of England,region,2022-02-17,599
E12000006,East of England,region,2022-02-16,721
E12000006,East of England,region,2022-02-15,652
E12000006,East of England,region,2022-02-14,568
E12000006,East of England,region,2022-02-13,475
E12000006,East of England,region,2022-02-12,797
E12000006,East of England,region,2022-02-11,909
E12000006,East of England,region,2022-02-10,1060
E12000006,East of England,region,2022-02-09,923
E12000006,East of England,region,2022-02-08,933
E12000006,East of England,region,2022-02-07,890
E12000006,East of England,region,2022-02-06,479
E12000006,East of England,region,2022-02-05,921
E12000006,East of England,region,2022-02-04,922
E12000006,East of England,region,2022-02-03,932
E12000006,East of England,region,2022-02-02,903
E12000006,East of England,region,2022-02-01,1089
E12000006,East of England,region,2022-01-31,1031
E12000006,East of England,region,2022-01-30,977
E12000006,East of England,region,2022-01-29,1489
E12000006,East of England,region,2022-01-28,1390
E12000006,East of England,region,2022-01-27,1222
E12000006,East of England,region,2022-01-26,1197
E12000006,East of England,region,2022-01-25,1255
E12000006,East of England,region,2022-01-24,1233
E12000006,East of England,region,2022-01-23,998
E12000006,East of England,region,2022-01-22,1856
E12000006,East of England,region,2022-01-21,1276
E12000006,East of England,region,2022-01-20,1115
E12000006,East of England,region,2022-01-19,1263
E12000006,East of England,region,2022-01-18,1426
E12000006,East of England,region,2022-01-17,1197
E12000006,East of England,region,2022-01-16,1757
E12000006,East of England,region,2022-01-15,2554
E12000006,East of England,region,2022-01-14,1499
E12000006,East of England,region,2022-01-13,1521
E12000006,East of England,region,2022-01-12,1280
E12000006,East of England,region,2022-01-11,1410
E12000006,East of England,region,2022-01-10,1285
E12000006,East of England,region,2022-01-09,2127
E12000006,East of England,region,2022-01-08,2786
E12000006,East of England,region,2022-01-07,1818
E12000006,East of England,region,2022-01-06,1926
E12000006,East of England,region,2022-01-05,1934
E12000006,East of England,region,2022-01-04,2414
E12000006,East of England,region,2022-01-03,1901
E12000006,East of England,region,2022-01-02,1063
E12000006,East of England,region,2022-01-01,143
E12000006,East of England,region,2021-12-31,1302
E12000006,East of England,region,2021-12-30,3238
E12000006,East of England,region,2021-12-29,2953
E12000006,East of England,region,2021-12-28,2288
E12000006,East of England,region,2021-12-27,1209
E12000006,East of England,region,2021-12-26,80
E12000006,East of England,region,2021-12-25,13
E12000006,East of England,region,2021-12-24,780
E12000006,East of England,region,2021-12-23,2735
E12000006,East of England,region,2021-12-22,3346
E12000006,East of England,region,2021-12-21,3243
E12000006,East of England,region,2021-12-20,2934
E12000006,East of England,region,2021-12-19,2629
E12000006,East of England,region,2021-12-18,2765
E12000006,East of England,region,2021-12-17,2193
E12000006,East of England,region,2021-12-16,2876
E12000006,East of England,region,2021-12-15,2056
E12000006,East of England,region,2021-12-14,2296
E12000006,East of England,region,2021-12-13,1659
E12000006,East of England,region,2021-12-12,1524
E12000006,East of England,region,2021-12-11,2013
E12000006,East of England,region,2021-12-10,1722
E12000006,East of England,region,2021-12-09,2217
E12000006,East of England,region,2021-12-08,1454
E12000006,East of England,region,2021-12-07,1696
E12000006,East of England,region,2021-12-06,1516
E12000006,East of England,region,2021-12-05,1413
E12000006,East of England,region,2021-12-04,2000
E12000006,East of England,region,2021-12-03,1670
E12000006,East of England,region,2021-12-02,2153
E12000006,East of England,region,2021-12-01,1933
E12000006,East of England,region,2021-11-30,2107
E12000006,East of England,region,2021-11-29,1540
E12000006,East of England,region,2021-11-28,1908
E12000006,East of England,region,2021-11-27,2080
E12000006,East of England,region,2021-11-26,1456
E12000006,East of England,region,2021-11-25,1463
E12000006,East of England,region,2021-11-24,1524
E12000006,East of England,region,2021-11-23,1926
E12000006,East of England,region,2021-11-22,1558
E12000006,East of England,region,2021-11-21,1550
E12000006,East of England,region,2021-11-20,2336
E12000006,East of England,region,2021-11-19,1931
E12000006,East of England,region,2021-11-18,1932
E12000006,East of England,region,2021-11-17,2194
E12000006,East of England,region,2021-11-16,2218
E12000006,East of England,region,2021-11-15,2809
E12000006,East of England,region,2021-11-14,2101
E12000006,East of England,region,2021-11-13,3253
E12000006,East of England,region,2021-11-12,2439
E12000006,East of England,region,2021-11-11,3111
E12000006,East of England,region,2021-11-10,3217
E12000006,East of England,region,2021-11-09,3435
E12000006,East of England,region,2021-11-08,2997
E12000006,East of England,region,2021-11-07,2622
E12000006,East of England,region,2021-11-06,4085
E12000006,East of England,region,2021-11-05,4250
E12000006,East of England,region,2021-11-04,4730
E12000006,East of England,region,2021-11-03,5245
E12000006,East of England,region,2021-11-02,4932
E12000006,East of England,region,2021-11-01,3975
E12000006,East of England,region,2021-10-31,2420
E12000006,East of England,region,2021-10-30,3030
E12000006,East of England,region,2021-10-29,2527
E12000006,East of England,region,2021-10-28,3627
E12000006,East of England,region,2021-10-27,3605
E12000006,East of England,region,2021-10-26,3138
E12000006,East of England,region,2021-10-25,2772
E12000006,East of England,region,2021-10-24,1122
E12000006,East of England,region,2021-10-23,2045
E12000006,East of England,region,2021-10-22,3679
E12000006,East of England,region,2021-10-21,5713
E12000006,East of England,region,2021-10-20,5830
E12000006,East of England,region,2021-10-19,5962
E12000006,East of England,region,2021-10-18,5262
E12000006,East of England,region,2021-10-17,949
E12000006,East of England,region,2021-10-16,2199
E12000006,East of England,region,2021-10-15,4740
E12000006,East of England,region,2021-10-14,4831
E12000006,East of England,region,2021-10-13,4999
E12000006,East of England,region,2021-10-12,5385
E12000006,East of England,region,2021-10-11,4211
E12000006,East of England,region,2021-10-10,1100
E12000006,East of England,region,2021-10-09,1556
E12000006,East of England,region,2021-10-08,4783
E12000006,East of England,region,2021-10-07,4834
E12000006,East of England,region,2021-10-06,5219
E12000006,East of England,region,2021-10-05,5175
